,Material,Dry_or_cond,Manufacturer,Polymer,Fiber_percentage,Fiber_type,Charpy_notched_+23C,Charpy_notched_-30C,Charpy_+23C,Tensile_modulus,Molding_shrinkage_normal,Molding_shrinkage_parallel,Coeff_linear_therm_expansion_normal,Coeff_linear_therm_expansion_parallel,Melting_temp,Temp_deflection_0.45MPa,Temp_deflection_1.80MPa,Vicat_softening_temp,Density,Humidity_absorption,Temperature,G_prima,G_2prima,MPa,CM_1.0,CM_10.0,CM_100.0,CM_1000.0,CM_10000.0,CM_100000.0
3512,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,4.0,730.696,651.765,578.075,511.467,,
3513,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,6.0,717.8919999999999,639.479,562.307,493.469,,
3514,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,8.0,706.507,624.812,542.665,472.119,,
3515,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,9.0,697.674,616.438,535.714,463.918,,
3516,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,1.0,809.689,712.335,632.9730000000001,570.564,,
3517,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,2.0,763.166,674.574,617.928,568.533,,
3518,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,3.0,756.952,640.7719999999999,578.3330000000001,537.885,,
3519,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,4.0,759.745,634.919,557.2819999999999,518.972,,
3520,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,5.0,753.502,648.646,557.649,516.875,,
3521,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,6.0,744.7130000000001,646.054,551.248,506.173,,
3522,Stanyl® TW341,dry,DSM Engineering Materials,PA46,0.0,None,10.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,7.0,736.842,630.631,538.462,489.51,,
3523,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,5.0,2956.31,2590.46,2096.17,1751.77,,
3524,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,10.0,3013.33,2578.39,2090.8,1673.48,,
3525,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,15.0,2907.14,2512.16,2036.13,1610.18,,
3526,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,20.0,2868.96,2457.53,1977.54,1564.6,,
3527,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,22.0,2857.14,2444.44,1964.29,1549.3,,
3528,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,2.0,879.301,797.255,667.1389999999999,594.965,,
3529,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,4.0,857.934,778.23,665.6489999999999,599.307,,
3530,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,6.0,857.143,750.0,652.174,588.235,,
3531,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,8.0,819.439,716.34,628.634,572.5169999999999,,
3532,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,10.0,792.127,696.578,612.37,560.0509999999999,,
3533,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,11.0,785.7139999999999,691.824,607.735,555.556,,
3534,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,2.0,748.6389999999999,665.4839999999999,597.612,527.754,,
3535,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,4.0,730.696,651.765,578.075,511.467,,
3536,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,6.0,717.8919999999999,639.479,562.307,493.469,,
3537,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,8.0,706.507,624.812,542.665,472.119,,
3538,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,9.0,697.674,616.438,535.714,463.918,,
3539,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,1.0,809.689,712.335,632.9730000000001,570.564,,
3540,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,2.0,763.166,674.574,617.928,568.533,,
3541,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,3.0,756.952,640.7719999999999,578.3330000000001,537.885,,
3542,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,4.0,759.745,634.919,557.2819999999999,518.972,,
3543,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,5.0,753.502,648.646,557.649,516.875,,
3544,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,6.0,744.7130000000001,646.054,551.248,506.173,,
3545,Stanyl® TW341-B,dry,DSM Engineering Materials,PA46,0.0,None,9.0,4.0,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,7.0,736.842,630.631,538.462,489.51,,
3546,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,5.0,2956.31,2590.46,2096.17,1751.77,,
3547,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,10.0,3013.33,2578.39,2090.8,1673.48,,
3548,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,15.0,2907.14,2512.16,2036.13,1610.18,,
3549,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,20.0,2868.96,2457.53,1977.54,1564.6,,
3550,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,23.0,1197.0,,22.0,2857.14,2444.44,1964.29,1549.3,,
3551,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,2.0,879.301,797.255,667.1389999999999,594.965,,
3552,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,4.0,857.934,778.23,665.6489999999999,599.307,,
3553,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,6.0,857.143,750.0,652.174,588.235,,
3554,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,8.0,819.439,716.34,628.634,572.5169999999999,,
3555,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,10.0,792.127,696.578,612.37,560.0509999999999,,
3556,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,100.0,339.0,,11.0,785.7139999999999,691.824,607.735,555.556,,
3557,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,2.0,748.6389999999999,665.4839999999999,597.612,527.754,,
3558,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,4.0,730.696,651.765,578.075,511.467,,
3559,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,6.0,717.8919999999999,639.479,562.307,493.469,,
3560,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,8.0,706.507,624.812,542.665,472.119,,
3561,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,140.0,263.0,,9.0,697.674,616.438,535.714,463.918,,
3562,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,1.0,809.689,712.335,632.9730000000001,570.564,,
3563,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,2.0,763.166,674.574,617.928,568.533,,
3564,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,3.0,756.952,640.7719999999999,578.3330000000001,537.885,,
3565,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,4.0,759.745,634.919,557.2819999999999,518.972,,
3566,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,5.0,753.502,648.646,557.649,516.875,,
3567,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,6.0,744.7130000000001,646.054,551.248,506.173,,
3568,Stanyl® TW441,dry,DSM Engineering Materials,PA46,0.0,None,12.0,,,3300.0,,,110.0,85.0,295.0,280.0,190.0,290.0,1180.0,3.7,160.0,251.0,,7.0,736.842,630.631,538.462,489.51,,
3569,Styrolution® PS 158N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,5.0,,3304.63,3240.94,3031.41,2425.58,1388.71
3570,Styrolution® PS 158N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,10.0,,3277.25,3143.07,2730.73,1837.9,831.975
3571,Styrolution® PS 158N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,15.0,,3234.74,3005.06,2384.59,1357.18,526.236
3572,Styrolution® PS 158N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,20.0,,3185.73,2859.19,2083.33,1049.04,374.153
3573,Styrolution® PS 165N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,84.0,76.0,89.0,1040.0,,23.0,,,5.0,,3286.54,3237.51,3124.39,2897.75,2491.88
3574,Styrolution® PS 165N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,84.0,76.0,89.0,1040.0,,23.0,,,10.0,,3240.49,3112.68,2828.85,2298.55,1558.16
3575,Styrolution® PS 165N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,84.0,76.0,89.0,1040.0,,23.0,,,15.0,,3168.03,2932.02,2447.8,1701.17,939.835
3576,Styrolution® PS 165N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,84.0,76.0,89.0,1040.0,,23.0,,,20.0,,3082.82,2722.21,2053.53,1219.33,572.222
3577,Styrolution® PS 165N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,3.0,,,3300.0,,,,80.0,,84.0,76.0,89.0,1040.0,,23.0,,,22.0,,3045.4,2632.21,1900.48,1062.39,471.921
3578,Styrolution® PS 168N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,4.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,5.0,,3323.93,3303.31,3215.28,2926.61,2239.46
3579,Styrolution® PS 168N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,4.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,10.0,,3263.53,3147.32,2852.61,2246.96,1394.65
3580,Styrolution® PS 168N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,4.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,15.0,,3162.21,2920.44,2429.48,1681.38,926.613
3581,Styrolution® PS 168N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,4.0,,,3300.0,,,,80.0,,98.0,86.0,101.0,1050.0,,23.0,,,20.0,,3020.24,2665.96,2074.47,1348.07,728.438
3582,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,1.0,,2273.27,2161.52,1941.13,1572.28,1093.23
3583,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,2.0,,2275.31,2157.5,1921.23,1525.55,1024.07
3584,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,3.0,,2276.25,2150.88,1892.88,1460.75,934.233
3585,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,4.0,,2276.28,2143.76,1864.68,1397.52,849.678
3586,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,5.0,,2278.2,2138.8,1838.02,1335.29,771.21
3587,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,6.0,,2279.65,2134.19,1811.97,1275.81,699.512
3588,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,7.0,,2281.88,2130.74,1788.54,1219.76,634.845
3589,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,23.0,,,8.0,,2284.41,2129.36,1767.17,1168.05,577.409
3590,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,1.0,,1419.03,1150.93,850.785,571.746,354.138
3591,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,2.0,,1397.62,1123.6,821.018,544.811,333.556
3592,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,3.0,,1368.33,1085.97,780.873,509.546,307.269
3593,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,4.0,,1340.83,1050.45,743.428,477.334,283.777
3594,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,5.0,,1314.07,1016.27,708.164,447.792,262.567
3595,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,6.0,,1287.98,983.394,675.12,420.587,243.403
3596,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,7.0,,1262.39,951.939,644.0840000000001,395.515,226.028
3597,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,40.0,,,8.0,,1237.82,921.765,614.817,372.353,210.217
3598,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,60.0,,,1.0,,523.104,299.284,158.495,80.164,39.5594
3599,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,60.0,,,2.0,,508.11,290.118,153.654,77.867,38.5336
3600,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,60.0,,,3.0,,492.611,280.61,148.706,75.5268,37.4953
3601,Styrolution® PS 454N,dry,INEOS Styrolution Europe GmbH,PS,0.0,None,16.0,,150.0,2200.0,,,,100.0,,82.0,78.0,82.0,1020.0,,60.0,,,4.0,,478.089,271.849,144.179,73.4045,36.5608
3602,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,23.0,,,2.0,,1516.11,1366.05,1185.77,985.565,783.6189999999999
3603,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,23.0,,,4.0,,1376.11,1199.18,1002.54,801.834,613.929
3604,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,23.0,,,6.0,,1261.62,1071.61,871.716,679.045,508.037
3605,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,23.0,,,8.0,,1173.97,978.795,781.757,598.825,441.953
3606,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,23.0,,,9.0,,1136.94,940.93,746.145,568.003,417.188
3607,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,1.0,,1168.71,814.062,465.759,226.304,99.7123
3608,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,2.0,,1118.57,745.712,404.204,187.178,79.3053
3609,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,3.0,,1075.27,687.758,354.946,157.175,64.178
3610,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,4.0,,1040.85,641.437,316.832,134.744,53.1632
3611,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,5.0,,1011.33,601.83,285.242,116.798,44.5995
3612,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,40.0,,,6.0,,984.898,566.679,258.153,101.944,37.714
3613,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,60.0,,,0.5,,318.066,162.866,75.1541,32.8515,14.0032
3614,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,60.0,,,1.0,,309.215,152.718,67.7461,28.4843,11.6939
3615,Styrolux® 656C,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,2.0,,25.0,1800.0,,,,75.0,,77.0,67.0,63.0,1020.0,0.07,60.0,,,1.5,,301.023,143.362,61.1496,24.7366,9.78301
3616,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,23.0,,,2.0,,1523.33,1319.66,994.468,622.326,326.473
3617,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,23.0,,,4.0,,1509.5,1275.81,914.256,529.891,255.268
3618,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,23.0,,,6.0,,1488.7,1219.54,819.043,433.683,190.819
3619,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,23.0,,,8.0,,1462.63,1152.4,717.38,344.927,138.819
3620,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,23.0,,,9.0,,1447.41,1114.97,665.533,304.548,117.359
3621,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,40.0,,,1.0,,1007.34,653.238,309.944,116.253,39.0306
3622,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,40.0,,,2.0,,949.422,580.753,259.934,94.3159,31.1771
3623,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,40.0,,,3.0,,904.432,528.169,226.929,80.4699,26.3024
3624,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,40.0,,,4.0,,870.368,491.067,204.95,71.4986,23.1687
3625,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,60.0,,,0.5,,466.418,248.385,102.02,36.3346,12.2097
3626,Styrolux® 684D,dry,INEOS Styrolution Europe GmbH,SB,0.0,None,4.0,,,1500.0,,,,75.0,,75.0,65.0,59.0,1010.0,0.07,60.0,,,1.0,,341.936,161.955,63.7905,23.0122,8.02126
